,Accuracy_DO_BN,Time_DO_BN,Accuracy_BN,Time_BN,Accuracy_DO,Time_DO,Accuracy_NONE,Time_NONE
0,0.9150999784469604,1677.157704114914,0.9128999710083008,1361.8112666606903,0.8718000054359436,1503.5396192073822,0.8970999717712402,1093.6665349006653
1,0.9139000177383423,1677.157704114914,0.9147999882698059,1361.8112666606903,0.8974000215530396,1503.5396192073822,0.8930000066757202,1093.6665349006653
2,0.913100004196167,1677.157704114914,0.9139000177383423,1361.8112666606903,0.8917999863624573,1503.5396192073822,0.8916000127792358,1093.6665349006653
3,0.9156000018119812,1677.157704114914,0.9128999710083008,1361.8112666606903,0.8855999708175659,1503.5396192073822,0.8991000056266785,1093.6665349006653
4,0.9164000153541565,1677.157704114914,0.9114999771118164,1361.8112666606903,0.8787000179290771,1503.5396192073822,0.8956999778747559,1093.6665349006653
5,0.9128000140190125,1677.157704114914,0.9157999753952026,1361.8112666606903,0.9010999798774719,1503.5396192073822,0.8870999813079834,1093.6665349006653
6,0.9175999760627747,1677.157704114914,0.9121000170707703,1361.8112666606903,0.8920999765396118,1503.5396192073822,0.8766999840736389,1093.6665349006653
7,0.9178000092506409,1677.157704114914,0.9125999808311462,1361.8112666606903,0.8938000202178955,1503.5396192073822,0.888700008392334,1093.6665349006653
8,0.9185000061988831,1677.157704114914,0.9128999710083008,1361.8112666606903,0.9061999917030334,1503.5396192073822,0.8952999711036682,1093.6665349006653
9,0.917900025844574,1677.157704114914,0.9143999814987183,1361.8112666606903,0.9006999731063843,1503.5396192073822,0.8702999949455261,1093.6665349006653
10,0.9193000197410583,1677.157704114914,0.913100004196167,1361.8112666606903,0.8723000288009644,1503.5396192073822,0.8881999850273132,1093.6665349006653
11,0.9150999784469604,1677.157704114914,0.9161999821662903,1361.8112666606903,0.8955000042915344,1503.5396192073822,0.9031999707221985,1093.6665349006653
12,0.9142000079154968,1677.157704114914,0.9139000177383423,1361.8112666606903,0.8952999711036682,1503.5396192073822,0.8974000215530396,1093.6665349006653
13,0.9168000221252441,1677.157704114914,0.9114000201225281,1361.8112666606903,0.8937000036239624,1503.5396192073822,0.89410001039505,1093.6665349006653
14,0.9168000221252441,1677.157704114914,0.9146000146865845,1361.8112666606903,0.8833000063896179,1503.5396192073822,0.8935999870300293,1093.6665349006653
15,0.9174000024795532,1677.157704114914,0.9143000245094299,1361.8112666606903,0.8866000175476074,1503.5396192073822,0.9049000144004822,1093.6665349006653
16,0.9162999987602234,1677.157704114914,0.9101999998092651,1361.8112666606903,0.8802000284194946,1503.5396192073822,0.8876000046730042,1093.6665349006653
17,0.9182000160217285,1677.157704114914,0.9140999913215637,1361.8112666606903,0.8636999726295471,1503.5396192073822,0.8896999955177307,1093.6665349006653
18,0.9157999753952026,1677.157704114914,0.9147999882698059,1361.8112666606903,0.8751000165939331,1503.5396192073822,0.8804000020027161,1093.6665349006653
19,0.9178000092506409,1677.157704114914,0.9143999814987183,1361.8112666606903,0.9150999784469604,1503.5396192073822,0.8862000107765198,1093.6665349006653
20,0.9158999919891357,1677.157704114914,0.9146000146865845,1361.8112666606903,0.8799999952316284,1503.5396192073822,0.8841999769210815,1093.6665349006653
21,0.916700005531311,1677.157704114914,0.9114999771118164,1361.8112666606903,0.8995000123977661,1503.5396192073822,0.8977000117301941,1093.6665349006653
22,0.9180999994277954,1677.157704114914,0.9146999716758728,1361.8112666606903,0.9010000228881836,1503.5396192073822,0.8978000283241272,1093.6665349006653
23,0.9172999858856201,1677.157704114914,0.9122999906539917,1361.8112666606903,0.8974999785423279,1503.5396192073822,0.902999997138977,1093.6665349006653
24,0.9176999926567078,1677.157704114914,0.9117000102996826,1361.8112666606903,0.8871999979019165,1503.5396192073822,0.8895999789237976,1093.6665349006653
25,0.9158999919891357,1677.157704114914,0.9111999869346619,1361.8112666606903,0.9088000059127808,1503.5396192073822,0.8776000142097473,1093.6665349006653
26,0.9150999784469604,1677.157704114914,0.911899983882904,1361.8112666606903,0.9035000205039978,1503.5396192073822,0.8892999887466431,1093.6665349006653
27,0.9168000221252441,1677.157704114914,0.9154000282287598,1361.8112666606903,0.8973000049591064,1503.5396192073822,0.8973000049591064,1093.6665349006653
28,0.9158999919891357,1677.157704114914,0.9096999764442444,1361.8112666606903,0.8967000246047974,1503.5396192073822,0.8917999863624573,1093.6665349006653
29,0.9161999821662903,1677.157704114914,0.9146999716758728,1361.8112666606903,0.8858000040054321,1503.5396192073822,0.8968999981880188,1093.6665349006653
30,0.9162999987602234,1677.157704114914,0.913100004196167,1361.8112666606903,0.8826000094413757,1503.5396192073822,0.8820000290870667,1093.6665349006653
31,0.9185000061988831,1677.157704114914,0.9144999980926514,1361.8112666606903,0.9067000150680542,1503.5396192073822,0.8960999846458435,1093.6665349006653
32,0.916100025177002,1677.157704114914,0.9160000085830688,1361.8112666606903,0.896399974822998,1503.5396192073822,0.8790000081062317,1093.6665349006653
33,0.9164999723434448,1677.157704114914,0.9089000225067139,1361.8112666606903,0.8867999911308289,1503.5396192073822,0.8920000195503235,1093.6665349006653
34,0.9164999723434448,1677.157704114914,0.9162999987602234,1361.8112666606903,0.8805999755859375,1503.5396192073822,0.8912000060081482,1093.6665349006653
35,0.9151999950408936,1677.157704114914,0.9124000072479248,1361.8112666606903,0.8986999988555908,1503.5396192073822,0.8932999968528748,1093.6665349006653
36,0.9168000221252441,1677.157704114914,0.9143999814987183,1361.8112666606903,0.8756999969482422,1503.5396192073822,0.8924000263214111,1093.6665349006653
37,0.9154000282287598,1677.157704114914,0.911899983882904,1361.8112666606903,0.9025999903678894,1503.5396192073822,0.89410001039505,1093.6665349006653
38,0.9162999987602234,1677.157704114914,0.9128999710083008,1361.8112666606903,0.8797000050544739,1503.5396192073822,0.8898000121116638,1093.6665349006653
39,0.9189000129699707,1677.157704114914,0.9139999747276306,1361.8112666606903,0.897599995136261,1503.5396192073822,0.8647000193595886,1093.6665349006653
40,0.9199000000953674,1677.157704114914,0.9125999808311462,1361.8112666606903,0.8970999717712402,1503.5396192073822,0.8924999833106995,1093.6665349006653
41,0.9182000160217285,1677.157704114914,0.9129999876022339,1361.8112666606903,0.8921999931335449,1503.5396192073822,0.8773000240325928,1093.6665349006653
42,0.9165999889373779,1677.157704114914,0.9164999723434448,1361.8112666606903,0.8898000121116638,1503.5396192073822,0.8920000195503235,1093.6665349006653
43,0.916700005531311,1677.157704114914,0.9120000004768372,1361.8112666606903,0.8919000029563904,1503.5396192073822,0.9025999903678894,1093.6665349006653
